0.300,0.600,0.100,0.3,0.6,0.1
0.262,0.569,0.126,0.3,0.6,0.1
0.393,0.617,0.162,0.3,0.6,0.1
0.340,0.635,0.132,0.3,0.6,0.1
0.275,0.668,0.205,0.3,0.6,0.1
0.317,0.516,0.295,0.3,0.6,0.1
0.319,0.563,0.059,0.3,0.6,0.1
0.243,0.673,0.093,0.3,0.6,0.1
0.234,0.706,0.152,0.3,0.6,0.1
0.249,0.677,0.057,0.3,0.6,0.1
0.261,0.449,0.346,0.3,0.1,0.6
0.334,0.310,0.434,0.3,0.1,0.6
0.251,0.158,0.568,0.3,0.1,0.6
0.169,0.209,0.487,0.3,0.1,0.6
0.316,0.330,0.665,0.3,0.1,0.6
0.292,0.334,0.565,0.3,0.1,0.6
0.192,0.327,0.521,0.3,0.1,0.6
0.146,0.210,0.537,0.3,0.1,0.6
0.144,0.311,0.485,0.3,0.1,0.6
0.133,0.128,0.513,0.3,0.1,0.6
0.204,0.118,0.575,0.3,0.1,0.6
0.176,0.185,0.616,0.3,0.1,0.6
0.324,0.232,0.579,0.3,0.1,0.6
0.414,0.146,0.674,0.3,0.1,0.6
0.470,0.239,0.679,0.3,0.1,0.6
0.373,0.183,0.644,0.3,0.1,0.6
0.319,0.111,0.601,0.3,0.1,0.6
0.185,0.079,0.460,0.3,0.1,0.6
0.234,0.119,0.701,0.3,0.1,0.6
0.391,0.123,0.712,0.3,0.1,0.6
0.446,0.082,0.646,0.3,0.1,0.6
0.539,0.096,0.483,0.3,0.1,0.6
0.532,0.162,0.431,0.3,0.1,0.6
0.297,0.245,0.482,0.3,0.1,0.6
0.312,0.210,0.556,0.3,0.1,0.6
0.363,0.167,0.577,0.3,0.1,0.6
0.380,0.184,0.660,0.3,0.1,0.6
0.484,0.079,0.588,0.3,0.1,0.6
0.346,0.071,0.662,0.3,0.1,0.6
0.333,0.173,0.755,0.3,0.1,0.6
0.144,0.361,0.669,0.1,0.6,0.3
0.159,0.529,0.526,0.1,0.6,0.3
0.062,0.548,0.531,0.1,0.6,0.3
0.129,0.529,0.379,0.1,0.6,0.3
0.163,0.556,0.367,0.1,0.6,0.3
0.121,0.554,0.448,0.1,0.6,0.3
0.054,0.594,0.296,0.1,0.6,0.3
0.074,0.497,0.363,0.1,0.6,0.3
0.104,0.596,0.416,0.1,0.6,0.3
