Bandit_1,Bandit_2,Bandit_3,Bandit_1_scaled,Bandit_2_scaled,Bandit_3_scaled
0.6,0.3,0.1,0.6,0.3,0.1
0.5768910609196836,0.2831602452889245,0.06139189727905647,0.6,0.3,0.1
0.4854376772663427,0.3304241694040863,0.269322571618493,0.6,0.3,0.1
0.5352570880355157,0.391204667825759,0.20653263862600582,0.6,0.3,0.1
0.6208389889200422,0.3021333148402728,0.22124458527903554,0.6,0.3,0.1
0.6906517261678622,0.18160923484972977,0.052107154893811035,0.6,0.3,0.1
0.588197990501617,0.23306898143471233,0.05455108718795626,0.6,0.3,0.1
0.5455507213471771,0.2793407251926643,0.10917554025543819,0.6,0.3,0.1
0.6353018143484854,0.24795964860401173,0.05246534329978811,0.6,0.3,0.1
0.4916184103798261,0.2570849838660099,0.06859658157204945,0.6,0.3,0.1
0.28663849294699356,0.27912909413873943,0.26295284883633585,0.6,0.3,0.1
0.5878956238130393,0.25924994059570783,0.1299204861415067,0.6,0.3,0.1
0.5523580634024077,0.3968833011810666,0.1333715255628291,0.6,0.3,0.1
0.797983758260069,0.22119835906320706,0.19800054431220201,0.6,0.3,0.1
0.6917807163869253,0.23818359492874286,0.23129090575316982,0.6,0.3,0.1
0.6516747802063094,0.22782536551389412,0.09727146334298509,0.6,0.3,0.1
0.7142314562807662,0.21783291681098949,0.06098083770828308,0.6,0.3,0.1
0.6824209233650197,0.24027136650029512,0.22459290863684292,0.6,0.3,0.1
0.5830816146209482,0.2387483222310245,0.1101727713161079,0.6,0.3,0.1
0.6781350090614973,0.33213775498357506,0.0924387156999845,0.6,0.3,0.1
0.5900310830557601,0.3869862690586048,0.10349611110780316,0.6,0.3,0.1
0.6469127672263767,0.5217234048563159,0.16125162175785254,0.6,0.3,0.1
0.6779223739947908,0.6193302549263134,0.17394787626436842,0.6,0.3,0.1
0.5032757310825482,0.44709439088607994,0.1527610427139979,0.6,0.3,0.1
0.6291824062587784,0.29150214368294913,0.08622194382703104,0.6,0.3,0.1
0.5284811570552777,0.14747568313998455,0.1289206424866546,0.6,0.3,0.1
0.7480298133666637,0.15398998115660356,0.075383116598663,0.6,0.3,0.1
0.5876244926601447,0.2745047978691881,0.13452040683120828,0.6,0.3,0.1
0.6008585261125634,0.38597787486322693,0.20312207644408922,0.6,0.3,0.1
