Bandit_1,Bandit_2,Bandit_3,Bandit_1_scaled,Bandit_2_scaled,Bandit_3_scaled
0.6,0.3,0.1,0.6,0.3,0.1
0.6047580646078482,0.5084318299133957,0.2890596056181593,0.6,0.3,0.1
0.6187968046814686,0.3978016509107568,0.31037346309269864,0.6,0.3,0.1
0.5771380049023355,0.3382247687169326,0.3854176458716485,0.6,0.1,0.3
0.596581424529098,0.27140444197465013,0.2761805966130948,0.6,0.1,0.3
0.6466101957387487,0.43782112271726414,0.24809744461393515,0.6,0.3,0.1
0.5970204968140128,0.32952253652783114,0.23219008845655822,0.6,0.3,0.1
0.6076638171693104,0.2942144701753641,0.21867113922803325,0.6,0.3,0.1
0.4780974212859333,0.10608713553414344,0.16204611176590625,0.6,0.1,0.3
0.4520677341742036,0.17550785424315873,0.09705882734186543,0.6,0.3,0.1
0.6834535902837796,0.2679008163194315,0.071546193155906,0.6,0.3,0.1
0.6199159558218679,0.31860292280715924,0.07034686091918724,0.6,0.3,0.1
0.7179663223443027,0.26567806869565336,0.07445359571863631,0.6,0.3,0.1
0.6638168440302741,0.2402677425979343,0.14140744096689412,0.6,0.3,0.1
0.600281067299999,0.31821114857064053,0.25217704959050025,0.6,0.3,0.1
0.6402975493642902,0.3853062073557243,0.19279236378218595,0.6,0.3,0.1
0.6289595343173034,0.43084887487206863,0.1085779066335369,0.6,0.3,0.1
0.5120081478579126,0.36820496726971014,0.09348200607135282,0.6,0.3,0.1
0.6093498676342768,0.3379255491052037,0.05475464011929944,0.6,0.3,0.1
0.5112980717632821,0.29792292098813433,0.0804867622126654,0.6,0.3,0.1
0.45755564124303233,0.3997512102703218,0.10360695931079365,0.6,0.3,0.1
0.5416692641654295,0.38711150054729376,0.19962636967007424,0.6,0.3,0.1
0.5531199632159697,0.4535728200566231,0.291584949058525,0.6,0.3,0.1
0.5842626872341239,0.3982455066535506,0.3190216652079289,0.6,0.3,0.1
0.653531928087311,0.36195150558608097,0.2406636820888632,0.6,0.3,0.1
0.6061525100157225,0.4249501557408047,0.4161664564252004,0.6,0.3,0.1
0.6823410938142342,0.4008071870263672,0.28769699055612846,0.6,0.3,0.1
0.835639172309786,0.28704718996079465,0.34216172335310646,0.6,0.1,0.3
0.6548022457703383,0.3643789748874716,0.32573709525914607,0.6,0.3,0.1
0.5062188690378455,0.4278255250170504,0.26909263155300744,0.6,0.3,0.1
0.5313488740120906,0.38252572294624765,0.23693712307333553,0.6,0.3,0.1
0.4795085014268583,0.4993472838018332,0.21410210312162037,0.3,0.6,0.1
0.46359417155326527,0.4726794240726687,0.1377250605466954,0.3,0.6,0.1
0.5473925553583683,0.5044428050016136,0.07620171166543607,0.6,0.3,0.1
0.6058782076561695,0.2745148890531332,0.07759075825356233,0.6,0.3,0.1
0.5859884338496953,0.151344272569194,0.06595892942526951,0.6,0.3,0.1
0.5765252404278465,0.24864718560038782,0.0762077697989968,0.6,0.3,0.1
0.5355172068258394,0.2703923138358481,0.05432664299533653,0.6,0.3,0.1
0.5254444678130037,0.32213034513733235,0.14332163103820617,0.6,0.3,0.1
0.4122025806802057,0.26848619391409606,0.09248916264487803,0.6,0.3,0.1
0.3804466248009674,0.2506694506395831,0.06818148843156158,0.6,0.3,0.1
0.26164618626641784,0.40349713632372414,0.13640823113260556,0.3,0.6,0.1
0.19008967707664645,0.45833767636697387,0.1740774348623776,0.3,0.6,0.1
0.1679380938691505,0.3644506525765174,0.3323443186947943,0.1,0.6,0.3
0.25015881841608567,0.33416847678510786,0.3818073279061618,0.1,0.3,0.6
0.06418171644135867,0.21767314491096434,0.36550648751903936,0.1,0.3,0.6
0.07853086703667225,0.2701068648935877,0.4803277443028817,0.1,0.3,0.6
0.0691400507277563,0.28758742429739226,0.5050966706151614,0.1,0.3,0.6
0.12459837166505792,0.17266812759125758,0.7268952832334273,0.1,0.3,0.6
0.23453641403056058,0.36429113197538515,0.6977478752187031,0.1,0.3,0.6
0.1537279760479618,0.348495325769576,0.520410340046991,0.1,0.3,0.6
0.15900097551105793,0.3918052033206142,0.48978433951796446,0.1,0.3,0.6
0.22012304707668237,0.3615272848768934,0.4740781419905063,0.1,0.3,0.6
0.21969811900074124,0.25165260314375465,0.6675818907522583,0.1,0.3,0.6
0.19509415257416632,0.050056824028827406,0.7255941383771705,0.3,0.1,0.6
0.07017904846094465,0.13561596933161843,0.7150384115984566,0.1,0.3,0.6
0.1212234898238476,0.21926525308184824,0.6213900306137332,0.1,0.3,0.6
0.06412346167122608,0.16030652018729127,0.5636131247669538,0.1,0.3,0.6
0.14162105800258806,0.21897731084850297,0.6620180064190195,0.1,0.3,0.6
0.06515418927068876,0.1521477940020656,0.5686052162872042,0.1,0.3,0.6
0.13139718508301773,0.22802192153986664,0.6783847757078735,0.1,0.3,0.6
0.06890525967791121,0.3362908505576233,0.6162722775464423,0.1,0.3,0.6
0.19138009275894624,0.3401575923736006,0.7200870204322263,0.1,0.3,0.6
0.2263109657356931,0.4358020411222677,0.6841866477612801,0.1,0.3,0.6
0.09406212933495997,0.3575023502918099,0.6806146068977761,0.1,0.3,0.6
0.056087339427364234,0.2421204261417827,0.6787698154599141,0.1,0.3,0.6
0.05821319149739969,0.17792196686320744,0.7875375983701894,0.1,0.3,0.6
0.09223338590052649,0.26059679143488257,0.8116906415945989,0.1,0.3,0.6
0.08841468311895911,0.3937155542875812,0.7273483219729997,0.1,0.3,0.6
0.08898676391700787,0.24520903912573552,0.6341317293198389,0.1,0.3,0.6
0.11454672651373628,0.3399203586516297,0.7489486786548892,0.1,0.3,0.6
0.12842197972970942,0.33457194898003084,0.6677619499261929,0.1,0.3,0.6
0.08880022594452729,0.3797878460640305,0.6513781346391869,0.1,0.3,0.6
0.05084792332994617,0.3802521324128085,0.6636083182458827,0.1,0.3,0.6
0.097578398302682,0.3208974691767781,0.7365993723890251,0.1,0.3,0.6
0.179262641931364,0.28802150803139637,0.6918701399873439,0.1,0.3,0.6
0.165756109796826,0.22565350890854555,0.6764530814905803,0.1,0.3,0.6
0.2046567839730393,0.28366936721459096,0.6337586153758834,0.1,0.3,0.6
0.06211675015224854,0.34989341308134203,0.724191160090506,0.1,0.3,0.6
0.14967066068376256,0.3347737858104698,0.711090580001477,0.1,0.3,0.6
0.053748846297633546,0.3279061542715092,0.8209019762827572,0.1,0.3,0.6
0.07421950327215102,0.2939934834056272,0.9023674515073817,0.1,0.3,0.6
0.12583511555992355,0.29613883171555594,0.6261924264773208,0.1,0.3,0.6
0.1105335451958249,0.40069492521294303,0.5197546464615938,0.1,0.3,0.6
0.0836050384970704,0.4603746703716138,0.41496458542704384,0.1,0.6,0.3
0.1084049027141546,0.46286066208941534,0.4005892617954833,0.1,0.6,0.3
0.1298122979576735,0.5463595549265091,0.24258552386995874,0.1,0.6,0.3
0.18151537329378684,0.7304211233699716,0.3684210109055436,0.1,0.6,0.3
0.09037973658953126,0.6504420785650777,0.29059045205009576,0.1,0.6,0.3
0.24351256059948995,0.7283664469580404,0.4014284758506227,0.1,0.6,0.3
0.1378829439896229,0.6219938260946613,0.5172483050473139,0.1,0.6,0.3
0.08718510273964118,0.6662519615955681,0.43019972930762657,0.1,0.6,0.3
0.058955804975668435,0.7379565997151363,0.2816419590108024,0.1,0.6,0.3
