Bandit_1,Bandit_2,Bandit_3,Bandit_1_scaled,Bandit_2_scaled,Bandit_3_scaled
0.6,0.3,0.1,0.6,0.3,0.1
0.6005984356859508,0.23645351849726726,0.15996924108801117,0.6,0.3,0.1
0.6545216595531369,0.22540483772491043,0.21069015840898733,0.6,0.3,0.1
0.553626355624857,0.30161771973773494,0.21240154227886532,0.6,0.3,0.1
0.42487148255562046,0.3497650375536094,0.2318803005937353,0.6,0.3,0.1
0.47474528807491406,0.47598227771603346,0.19566626996291067,0.3,0.6,0.1
0.5158244599755037,0.35835038536782016,0.222345888459693,0.6,0.3,0.1
0.6255001568312855,0.26396514783268493,0.21404154885460117,0.6,0.3,0.1
0.697302524211333,0.30720846677756813,0.17437490320021787,0.6,0.3,0.1
0.5645771557398096,0.4117225432795249,0.2669495854854309,0.6,0.3,0.1
0.5719140847132335,0.3812455731006456,0.24888144824335226,0.6,0.3,0.1
0.5910852879291405,0.3812086880491482,0.2788599870952519,0.6,0.3,0.1
0.6439891478975547,0.39334451605168474,0.2135946891672726,0.6,0.3,0.1
0.69646696211675,0.2424716789768388,0.24693760853060454,0.6,0.1,0.3
0.6485634209574324,0.13174445228845713,0.12246686905919583,0.6,0.3,0.1
0.6464066243109238,0.2523195444113869,0.08438356344399134,0.6,0.3,0.1
0.6094105322994853,0.05972453713273072,0.16096061647202775,0.6,0.1,0.3
0.593191383372308,0.2763950228820321,0.27487294110986993,0.6,0.3,0.1
0.6436142285443373,0.33370350703261636,0.05016037382827257,0.6,0.3,0.1
0.6713542450947321,0.40702269950748987,0.09291571681186074,0.6,0.3,0.1
0.6773707714499217,0.3324801074979797,0.05371995940966319,0.6,0.3,0.1
0.6204854882386283,0.4342582913462757,0.2880175156266927,0.6,0.3,0.1
0.5933781538371414,0.3242300713926856,0.2432248590432929,0.6,0.3,0.1
0.4837895166778598,0.33114031717251075,0.12055353710523363,0.6,0.3,0.1
0.5328617754731922,0.42036869114335884,0.12001976948296499,0.6,0.3,0.1
0.5124925937628312,0.3478160377406775,0.09346973274392698,0.6,0.3,0.1
0.6104731628362153,0.4005909411354346,0.12508269466381106,0.6,0.3,0.1
0.6853255070343168,0.23510869826075215,0.0523024307574479,0.6,0.3,0.1
